motif,symbol,source
원앙,교육,label_json_mining
화훼,교육,label_json_mining
화훼,행사,label_json_mining
매화가지,장식,label_json_mining
물총새,교육,label_json_mining
풀,교육,label_json_mining
풀,행사,label_json_mining
염 문자,교육,label_json_mining
염 문자,행사,label_json_mining
충심,교육,label_json_mining
충심,행사,label_json_mining
사당,그림,label_json_mining
삼여도,교육,label_json_mining
삼여도,행사,label_json_mining
연분홍 원무늬,교육,label_json_mining
연분홍 원무늬,행사,label_json_mining
영산홍,교육,label_json_mining
"중앙에 염 글자 위에 청색, 적색으로 채색된 봉황의 정갈한 깃털과 길게 늘어뜨린 꼬리가 다채롭게 어우러진다.",길상,label_json_mining
"중앙에 염 글자 위에 청색, 적색으로 채색된 봉황의 정갈한 깃털과 길게 늘어뜨린 꼬리가 다채롭게 어우러진다.",봉황은 신비의 존재로서,label_json_mining
"중앙에 염 글자 위에 청색, 적색으로 채색된 봉황의 정갈한 깃털과 길게 늘어뜨린 꼬리가 다채롭게 어우러진다.",부귀영화,label_json_mining
"중앙에 염 글자 위에 청색, 적색으로 채색된 봉황의 정갈한 깃털과 길게 늘어뜨린 꼬리가 다채롭게 어우러진다.",이상적인 장치 실현에 대한 솨망을 의미하고,label_json_mining
"중앙에 염 글자 위에 청색, 적색으로 채색된 봉황의 정갈한 깃털과 길게 늘어뜨린 꼬리가 다채롭게 어우러진다.",태평성대를 상징한다.,label_json_mining
신과 별,교육,label_json_mining
신과 별,행사,label_json_mining
하단 물고기,교육,label_json_mining
하단 물고기,행사,label_json_mining
예' 자,교육,label_json_mining
예' 자,행사,label_json_mining
예(禮),교육,label_json_mining
예(禮),행사,label_json_mining
꽃봉오리,교육,label_json_mining
꽃봉오리,행사,label_json_mining
붉은 꽃,그림,label_json_mining
제'를 상징하는 대형 문자 형태가 장식적으로 구성되어 있다.,문자도 형식의 큰 '제' 자는 효와 제를 통한 도덕적 가르침을 의미하며 이로 하여금 가정의 번영과 윤리적 삶을 기원하도록 한다.,label_json_mining
청렴,장식,label_json_mining
붉은 꽃,교육,label_json_mining
식물,교육,label_json_mining
식물,행사,label_json_mining
염,장식,label_json_mining
열매,교육,label_json_mining
열매,행사,label_json_mining
단풍나무,교육,label_json_mining
신대(대나무),교육,label_json_mining
신대(대나무),행사,label_json_mining
"새 얼굴 무늬의 글씨체로 '치'자를 그렸다. 글자 끝에는 검은색, 붉은색 노란색 장식이 새겨져 있다.",수치심과 양심의식을 의미하고,label_json_mining
"새 얼굴 무늬의 글씨체로 '치'자를 그렸다. 글자 끝에는 검은색, 붉은색 노란색 장식이 새겨져 있다.",스스로 반성하고 그릇된 행동을 부끄러워 할 줄 아는 마음가짐을 의미한다.,label_json_mining
"새 얼굴 무늬의 글씨체로 '치'자를 그렸다. 글자 끝에는 검은색, 붉은색 노란색 장식이 새겨져 있다.",치'자는 부끄러움을 아는 마음,label_json_mining
술병,장식,label_json_mining
의' 자가 혁필과 농담의 변화를 활용한 대담한 문자로 표현되어 있다.,검은 '의' 자는 의로움과 효제의 실천을 상징하며 유교적 도덕을 기원하는 한국 민화의 대표적 상징성을 집약적으로 보여준다.,label_json_mining
진달래,교육,label_json_mining
오동나무 가지,장식,label_json_mining
돌비석,교육,label_json_mining
돌비석,행사,label_json_mining
분홍색과 검은색이 조화로운 꽃과 잎이 유기적으로 얽혀 있다.,가정의 화목을 동시에 기원하는 민화 특유의 길상적 미학을 구현한 작품이다.,label_json_mining
분홍색과 검은색이 조화로운 꽃과 잎이 유기적으로 얽혀 있다.,꽃은 전통 효 사상과 더불어 인내와 번영,label_json_mining
도라지꽃,교육,label_json_mining
도라지꽃,행사,label_json_mining
도,교육,label_json_mining
도,행사,label_json_mining
쏘가리,장식,label_json_mining
곰,장식,label_json_mining
곰,행사,label_json_mining
관념산수,장식,label_json_mining
병어,장식,label_json_mining
새우,장식,label_json_mining
산봉우리,장식,label_json_mining
산봉우리,행사,label_json_mining
버드나무,장식,label_json_mining
나룻배,장식,label_json_mining
호렵,장식,label_json_mining
보병,장식,label_json_mining
관동팔경,장식,label_json_mining
과거급제,장식,label_json_mining
도미,장식,label_json_mining
숭어,장식,label_json_mining
다람쥐,장식,label_json_mining
꽃나무,장식,label_json_mining
꽃나무,행사,label_json_mining
중앙 산수,장식,label_json_mining
자라. 생명력,장식,label_json_mining
사마귀,장식,label_json_mining
산수경관,장식,label_json_mining
산수,장식,label_json_mining
충신,장식,label_json_mining
삼여,장식,label_json_mining
준치,장식,label_json_mining
메기,장식,label_json_mining
나리,행사,label_json_mining
바위산,장식,label_json_mining
복어,장식,label_json_mining
개구리,장식,label_json_mining
푸른 꽃,장식,label_json_mining
푸른 꽃,행사,label_json_mining
복문자,장식,label_json_mining
다람쥐,행사,label_json_mining
해태,장식,label_json_mining
삽살개,장식,label_json_mining
보병,행사,label_json_mining
기암괴석,장식,label_json_mining
자라,장식,label_json_mining
메뚜기,장식,label_json_mining
메뚜기,행사,label_json_mining
날. 순수,장식,label_json_mining
연어,장식,label_json_mining
기린,장식,label_json_mining
매미,장식,label_json_mining
벚꽃,장식,label_json_mining
벚꽃,행사,label_json_mining
전어,장식,label_json_mining
죽순,장식,label_json_mining
원숭이,장식,label_json_mining
원숭이,행사,label_json_mining
옥잠화,장식,label_json_mining
물고기 쌍,장식,label_json_mining
고양이,장식,label_json_mining
붓,장식,label_json_mining
수양버들 장수,장식,label_json_mining
소상팔경,장식,label_json_mining
시의산수,장식,label_json_mining
왕,장식,label_json_mining
분홍 꽃,장식,label_json_mining
시인,장식,label_json_mining
인물,장식,label_json_mining
학자,교육,label_json_mining
학자,행사,label_json_mining
인물,행사,label_json_mining
고승,장식,label_json_mining
백동자,장식,label_json_mining
무사,행사,label_json_mining
신격,장식,label_json_mining
신격,행사,label_json_mining
자연,장식,label_json_mining
일산,장식,label_json_mining
일산,행사,label_json_mining
인물,그림,label_json_mining
요임금,교육,label_json_mining
요임금,행사,label_json_mining
초가,그림,label_json_mining
두 인물,장식,label_json_mining
의례,장식,label_json_mining
사대부,장식,label_json_mining
상단에 봉황은 해 옆으로 날고 오른편에는 기암괴석이 층층이 쌓인 듯한 역동적인 형태를 이룬다.,그리고 영원한 복을 상징하여 작품의 상서로운 의미를 배가한다.,label_json_mining
상단에 봉황은 해 옆으로 날고 오른편에는 기암괴석이 층층이 쌓인 듯한 역동적인 형태를 이룬다.,번영,label_json_mining
상단에 봉황은 해 옆으로 날고 오른편에는 기암괴석이 층층이 쌓인 듯한 역동적인 형태를 이룬다.,상단의 봉황은 새벽의 해를 배경 삼아 힘차게 날아오르는 모습으로 고귀함,label_json_mining
시인,교육,label_json_mining
시인,행사,label_json_mining
삼국지 인물,장식,label_json_mining
무속의상,장식,label_json_mining
무속의상,행사,label_json_mining
푸른 산,장식,label_json_mining
사냥꾼,장식,label_json_mining
동자,교육,label_json_mining
동자,행사,label_json_mining
농부,장식,label_json_mining
무속신,장식,label_json_mining
무속신,행사,label_json_mining
기암괴석,교육,label_json_mining
기암괴석,행사,label_json_mining
무신,장식,label_json_mining
무신,행사,label_json_mining
사냥개,장식,label_json_mining
마당,장식,label_json_mining
기와지붕 구조물,장식,label_json_mining
기와지붕 구조물,행사,label_json_mining
노인,장식,label_json_mining
충신,교육,label_json_mining
충신,행사,label_json_mining
번영,장식,label_json_mining
농부,그림,label_json_mining
주나라 문왕,교육,label_json_mining
주나라 문왕,행사,label_json_mining
암봉,장식,label_json_mining
학자,장식,label_json_mining
산수,행사,label_json_mining
전통 건축,장식,label_json_mining
소,그림,label_json_mining
산,그림,label_json_mining
원경으로 큰 산이 있고 그 앞에는 많은 들과 그 사이에 두 그루의 큰 나무가 있다.,나무는 자연과 인간의 조화를 상징하며,label_json_mining
원경으로 큰 산이 있고 그 앞에는 많은 들과 그 사이에 두 그루의 큰 나무가 있다.,산과 들은 자연이 불어넣는 생명의 힘과 연속성을,label_json_mining
원경으로 큰 산이 있고 그 앞에는 많은 들과 그 사이에 두 그루의 큰 나무가 있다.,혼란과 위험 속에서도 새로운 시작과 희망을 예견하는 의미를 지닌다.,label_json_mining
아이,장식,label_json_mining
남청색 봉우리,장식,label_json_mining
상산사호,교육,label_json_mining
상산사호,행사,label_json_mining
목조다리,교육,label_json_mining
목조다리,행사,label_json_mining
노송,장식,label_json_mining
가족,장식,label_json_mining
사호,장식,label_json_mining
백학,장식,label_json_mining
집,장식,label_json_mining
고목,장식,label_json_mining
나뭇가지,장식,label_json_mining
스님,장식,label_json_mining
여우,장식,label_json_mining
가족애,교육,label_json_mining
가족애,장식,label_json_mining
주요 사냥꾼,장식,label_json_mining
기암절벽,장식,label_json_mining
남청색 산,장식,label_json_mining
전통 건물,교육,label_json_mining
전통 건물,장식,label_json_mining
공동체,장식,label_json_mining
동자,장식,label_json_mining
기와지붕,장식,label_json_mining
기와지붕,행사,label_json_mining
우산,장식,label_json_mining
우산,행사,label_json_mining
한옥,교육,label_json_mining
한옥,장식,label_json_mining
인물 군상,그림,label_json_mining
사랑채,장식,label_json_mining
달,장식,label_json_mining
초가,장식,label_json_mining
소년,장식,label_json_mining
올바름,교육,label_json_mining
올바름,장식,label_json_mining
정원,교육,label_json_mining
정원,장식,label_json_mining
나무,장식,label_json_mining
기마인,장식,label_json_mining
논,그림,label_json_mining
수선화,장식,label_json_mining
필통,장식,label_json_mining
주전자,장식,label_json_mining
백자 항아리,장식,label_json_mining
안경,장식,label_json_mining
벼루,그림,label_json_mining
방구부채,그림,label_json_mining
조바위,장식,label_json_mining
호피,장식,label_json_mining
접부채,그림,label_json_mining
가지,장식,label_json_mining
수박,장식,label_json_mining
향로,장식,label_json_mining
어미 닭,장식,label_json_mining
청화백자,장식,label_json_mining
주합,장식,label_json_mining
벼루,장식,label_json_mining
사각 부채,그림,label_json_mining
감,장식,label_json_mining
술잔,장식,label_json_mining
찻잔,그림,label_json_mining
호박,장식,label_json_mining
활과 화살,장식,label_json_mining
파초,그림,label_json_mining
호리병,장식,label_json_mining
두루마리,장식,label_json_mining
문방구,장식,label_json_mining
붓통,장식,label_json_mining
개구리 문양,장식,label_json_mining
책,장식,label_json_mining
산호,장식,label_json_mining
토끼,그림,label_json_mining
구름,장식,label_json_mining
문갑,장식,label_json_mining
완,장식,label_json_mining
깃털부채,장식,label_json_mining
불가사리,장식,label_json_mining
어항,장식,label_json_mining
공작깃털,장식,label_json_mining
도자기형 통,장식,label_json_mining
참외,장식,label_json_mining
참외,그림,label_json_mining
붓꽂이,장식,label_json_mining
바둑판,장식,label_json_mining
개완,장식,label_json_mining
책갑,그림,label_json_mining
깊은 청색 갓,장식,label_json_mining
백자 호리병,장식,label_json_mining
화병,장식,label_json_mining
