file_name,subject_type,theme_type,painting_type,ground_material,purpose,objects,keywords,era
SU_0042,수석도,혼성,일필+공필,한지,장식,"괴석, 석류, 매미, 수양버들, 수","한국전통민화, 수석도, 괴석, 석류, 매미, 수양버들, 장수, 부귀, 다산, 고결함",광복이후
SU_0043,수석도,동식물,일필,한지,장식,"괴석, 토끼, 메뚜기, 달","한국전통민화, 수석도, 괴석, 토끼, 메뚜기, 장수, 다산, 풍요",미상
SU_0014,수석도,식물,일필,한지,장식,"국화, 괴석","한국전통민화, 수석도, 국화, 괴석, 절개, 인내, 장수, 자연미",미상
SU_0002,수석도,풍경,일필,한지,장식,괴석,"한국전통민화, 수석도, 괴석, 장수, 인내, 자연, 조화",조선후기
SU_0055,수석도,풍경,일필+공필,수입지(양지),장식,"괴석, 소나무, 수양버들, 가옥","한국전통민화, 수석도, 괴석, 소나무, 장수, 절개, 강인함, 자연의 조화, 평안",광복이후
SU_0038,수석도,풍경,일필,견(비단),장식,괴석,"한국전통민화, 수석도, 괴석, 인내, 불변성, 정신적 강인함, 자연",조선후기
SU_0018,수석도,식물,일필,한지,장식,"국화, 괴석","한국전통민화, 수석도, 국화, 괴석, 절개, 고결함, 강인함, 길상",미상
SU_0059,수석도,풍경,일필,수입지(양지),장식,괴석,"한국전통민화, 수석도, 괴석, 수묵, 강인함, 불변, 자연의 신비",광복이후
SU_0022,수석도,풍경,일필,한지,장식,괴석,"한국전통민화, 수석도, 괴석, 인내, 절개, 상서로움, 조선후기",조선후기
SU_0063,수석도,풍경,일필,수입지(양지),장식,"괴석, 난초","한국전통민화, 수석도, 괴석, 군자, 절개, 강인함, 장수, 풍요",광복이후
AH_0011,어해도,동물,일필+공필,한지,장식,"잉어, 피라미","한국전통민화, 어해도, 잉어, 피라미, 번영, 출세, 다산, 행운",조선후기
AH_0154,어해도,동식물,일필+공필,한지,장식,"수양버들, 새우, 물고기, 꾀꼬리","한국전통민화, 어해도, 버드나무, 새우, 물고기, 장수, 풍요, 생명력",미상
AH_0046,어해도,동물,공필,견(비단),장식,"쏘가리, 물총새","한국전통민화, 어해도, 쏘가리, 물총새, 풍요, 다산, 길상, 행운, 자연조화, 생명력",광복이후
AH_0103,어해도,동물,일필+공필,수입지(양지),장식,"문어, 열목어","한국전통민화, 어해도, 문어, 열목어, 지혜, 장수, 다산, 풍요, 민중 염원",미상
AH_0050,어해도,동식물,일필+공필,수입지(양지),장식,"열목어, 연꽃, 물총새, 숭어","한국전통민화, 어해도, 연꽃, 물총새, 열목어, 숭어, 풍요, 번성, 행운, 청정함",광복이후
AH_0115,어해도,동물,일필+공필,한지,장식,새우,"한국전통민화, 어해도, 새우, 다산, 번영, 성장, 한지, 채색",광복이후
AH_0007,어해도,동물,공필,견(비단),장식,"백로, 쏘가리, 준치","한국전통민화, 어해도, 백로, 쏘가리, 준치, 평화, 풍요, 번성",광복이후
AH_0142,어해도,동식물,일필+공필,수입지(양지),장식,"연꽃, 열목어","한국전통민화, 어해도, 연꽃, 쏘가리, 청정함, 생명력, 번창, 장수, 풍요",미상
AH_0210,어해도,동식물,일필+공필,한지,장식,"쏘가리, 복사꽃, 괴석","한국전통민화, 어해도, 쏘가리, 복사꽃, 괴석, 번영, 장수, 굳건함",조선후기
AH_0093,어해도,동식물,공필,수입지(양지),장식,"연꽃, 연밥, 물총새, 붕어, 오리","한국전통민화, 어해도, 연꽃, 오리, 붕어, 연밥, 물총새, 청정함, 화합, 풍요",광복이후
AH_0139,어해도,동물,일필+공필,기타,장식,"새우, 조개, 게, 메기, 병어, 도미, 오징어, 괴석","한국전통민화, 어해도, 물고기, 게, 조개, 풍요, 건강, 다산, 번영, 행운, 평안",광복이후
AH_0247,어해도,동물,일필+공필,한지,장식,"숭어, 삼여도","한국전통민화, 어해도, 숭어, 소나무, 장수, 번영, 다산, 절개",미상
AH_0181,어해도,동물,일필+공필,한지,장식,"괴석, 복어, 물고기","한국전통민화, 어해도, 복어, 괴석, 물고기, 풍요, 재물, 번영, 행운, 절개",광복이후
AH_0251,어해도,동식물,일필+공필,한지,장식,"매화, 괴석, 불로초, 준치","한국전통민화, 어해도, 매화, 괴석, 불로초, 준치, 절개, 장수, 불로장생, 다산, 풍요, 복",미상
AH_0178,어해도,동물,일필+공필,한지,장식,"괴석, 숭어, 조개, 열목어","한국전통민화, 어해도, 괴석, 숭어, 조개, 열목어, 다산, 번영, 풍요, 평안",광복이후
AH_0197,어해도,동식물,일필+공필,한지,장식,"자라, 소나무, 다람쥐, 괴석, 물고기, 거북","한국전통민화, 어해도, 자라, 거북, 소나무, 다람쥐, 장수, 풍요, 번영, 절개",조선후기
AH_0206,어해도,동물,일필+공필,한지,장식,쏘가리,"한국전통민화, 어해도, 쏘가리, 풍요, 생명력, 번창, 평안, 길상",미상
AH_0085,어해도,동물,일필+공필,한지,장식,"괴석, 오징어, 붕어","한국전통민화, 어해도, 붕어, 오징어, 괴석, 풍요, 다산, 번영, 강인함",일제강점
AH_0158,어해도,동물,일필+공필,한지,장식,"복어, 물고기","한국전통민화, 어해도, 복어, 물고기, 변화, 생명력, 다산, 번영, 평안",미상
AH_0226,어해도,동물,공필,한지,장식,메기,"한국전통민화, 어해도, 메기, 번성, 풍요, 조화, 평안",미상
AH_0119,어해도,동식물,일필+공필,한지,장식,"연꽃, 잉어","한국전통민화, 어해도, 잉어, 연꽃, 연잎, 출세, 청렴, 풍요",조선후기
AH_0230,어해도,동물,공필,한지,장식,쏘가리,"한국전통민화, 어해도, 쏘가리, 번영, 다산, 무사안녕, 복, 한지",미상
AH_0135,어해도,동물,일필+공필,한지,장식,"쏘가리, 괴석, 물고기","한국전통민화, 어해도, 쏘가리, 괴석, 물고기, 다산, 풍요, 강인함, 번영, 화목",미상
AH_0070,어해도,동물,일필+공필,견(비단),장식,피라미,"한국전통민화, 어해도, 피라미, 다산, 번성, 행운, 조화",일제강점
AH_0162,어해도,동식물,일필+공필,한지,장식,"쏘가리, 복사꽃","한국전통민화, 어해도, 쏘가리, 번영, 생명력, 복, 풍요",미상
AH_0027,어해도,동식물,공필,견(비단),장식,"연꽃, 연밥, 붕어, 거북","한국전통민화, 어해도, 연꽃, 연밥, 붕어, 거북, 번창, 장수, 다산, 풍요",광복이후
AH_0174,어해도,동물,공필,한지,장식,"메기, 붕어","한국전통민화, 어해도, 메기, 붕어, 풍요, 다산, 행운, 근면",조선후기
AH_0031,어해도,동식물,공필,견(비단),장식,"연꽃, 쏘가리, 연밥","한국전통민화, 어해도, 연꽃, 쏘가리, 연밥, 청정과 번영, 다산, 풍요",광복이후
AH_0089,어해도,동물,일필+공필,한지,장식,"삼여도, 괴석, 붕어","한국전통민화, 어해도, 붕어, 삼여도, 괴석, 다산, 부귀, 풍요",일제강점
AH_0123,어해도,동식물,일필+공필,한지,장식,"연밥, 물총새, 잉어, 새","한국전통민화, 어해도, 연꽃, 연밥, 잉어, 물총새, 참새, 풍요, 입신출세, 소망",광복이후
AH_0066,어해도,동물,일필+공필,견(비단),장식,게,"한국전통민화, 어해도, 게, 합격, 출세, 생명력, 민중염원",일제강점
AH_0088,어해도,동물,일필+공필,한지,장식,"복어, 괴석","한국전통민화, 어해도, 복어, 괴석, 평안, 장수, 생명력, 기원",일제강점
AH_0122,어해도,동식물,일필+공필,한지,장식,"갈대, 물고기, 오리","한국전통민화, 어해도, 오리, 갈대, 물고기, 번영, 부부금슬, 재복",광복이후
AH_0067,어해도,동물,일필+공필,견(비단),장식,"거북, 파도","한국전통민화, 어해도, 거북, 파도, 장수, 번영, 영원성, 후손번창",일제강점
AH_0175,어해도,동물,공필,한지,장식,"쏘가리, 붕어, 숭어","한국전통민화, 어해도, 쏘가리, 붕어, 숭어, 번영, 다산, 풍요, 출세, 생명력",조선후기
AH_0030,어해도,동식물,공필,견(비단),장식,"연꽃, 물고기, 새","한국전통민화, 어해도, 연꽃, 물고기, 새, 청정, 번영, 평화, 자유",광복이후
AH_0163,어해도,동물,일필+공필,한지,장식,메기,"한국전통민화, 어해도, 메기, 바위, 풍요, 평안, 무병장수",미상
AH_0026,어해도,동식물,공필,견(비단),장식,"연꽃, 연밥, 물총새, 원앙","한국전통민화, 어해도, 연꽃, 원앙, 물총새, 연밥, 평안, 부부화합, 번영, 상서로움",광복이후
AH_0134,어해도,동물,일필+공필,한지,장식,"조기, 물고기, 괴석","한국전통민화, 어해도, 조기, 물고기, 괴석, 다산, 풍요, 장수, 생명력, 번영",미상
AH_0071,어해도,동물,일필+공필,견(비단),장식,모래무지,"한국전통민화, 어해도, 모래무지, 생명력, 풍요, 다산, 평안, 민중의 염원",일제강점
AH_0231,어해도,동물,일필+공필,한지,장식,"새우, 게, 물고기, 청어","한국전통민화, 어해도, 새우, 게, 물고기, 청어, 풍요, 다산, 행운",미상
AH_0118,어해도,동물,일필+공필,한지,장식,"쏘가리, 삼여도","한국전통민화, 어해도, 쏘가리, 삼여도, 풍요, 다산, 번영, 평온",광복이후
AH_0227,어해도,동물,공필,한지,장식,물고기,"한국전통민화, 어해도, 물고기, 풍요, 다산, 바위, 안정, 조화",미상
AH_0159,어해도,동식물,일필+공필,한지,장식,"게, 대나무","한국전통민화, 어해도, 대나무, 게, 절개, 번영, 다산, 생명력",미상
AH_0084,어해도,동물,일필+공필,한지,장식,"붕어, 괴석","한국전통민화, 어해도, 붕어, 괴석, 다산, 풍요, 장수, 길상.",일제강점
AH_0207,어해도,동물,일필+공필,한지,장식,"붕어, 삼여도","한국전통민화, 어해도, 붕어, 삼여도, 풍요, 평안, 번창, 단란함",미상
AH_0179,어해도,동물,일필+공필,한지,장식,"괴석, 쏘가리","한국전통민화, 어해도, 쏘가리, 괴석, 평안, 풍요, 번영",광복이후
AH_0196,어해도,동물,일필+공필,한지,장식,"게, 전어, 농어, 낙지, 청어","한국전통민화, 어해도, 게, 전어, 낙지, 농어, 청어, 다산, 풍요, 번영, 출세, 생명력",조선후기
AH_0250,어해도,동식물,일필+공필,한지,장식,"연꽃, 자라, 붕어, 물방개","한국전통민화, 어해도, 연꽃, 자라, 붕어, 물방개, 장수, 청정, 다산, 풍요",미상
AH_0180,어해도,동식물,일필+공필,한지,장식,"괴석, 쏘가리, 갈대","한국전통민화, 어해도, 쏘가리, 괴석, 갈대, 다산, 풍요, 건강, 영속성",광복이후
AH_0246,어해도,동물,일필+공필,한지,장식,준치,"한국전통민화, 어해도, 준치, 해조류, 다산, 번영, 자연의생명력",미상
AH_0092,어해도,동식물,공필,수입지(양지),장식,"쏘가리, 복사꽃, 괴석","한국전통민화, 어해도, 쏘가리, 복사꽃, 괴석, 번영, 다산, 생명력, 건강",광복이후
AH_0138,어해도,동물,일필+공필,한지,교육,"해, 대나무, 구름, 괴석, 잉어","한국전통민화, 어해도, 잉어, 대나무, 해, 괴석, 출세, 희망, 생명력, 인내",미상
AH_0211,어해도,동물,일필+공필,한지,장식,"잉어, 괴석, 난초","한국전통민화, 어해도, 잉어, 괴석, 난초, 출세, 입신양명, 절개, 청빈",조선후기
AH_0006,어해도,동식물,일필+공필,한지,"장식, 행사","쏘가리, 복사꽃, 가오리, 조기, 복어","한국전통민화, 어해도, 매화, 쏘가리, 가오리, 조기, 복어, 번영, 풍요, 행운",일제강점
AH_0143,어해도,동식물,일필+공필,수입지(양지),장식,"연꽃, 연밥, 새우, 물고기, 갈대","한국전통민화, 어해도, 연꽃, 연밥, 새우, 물고기, 갈대, 풍요, 번식, 장수, 적응력, 다산",미상
AH_0051,어해도,동식물,일필+공필,수입지(양지),장식,"연꽃, 연밥, 개구리, 준치","한국전통민화, 어해도, 연꽃, 연밥, 개구리, 준치, 풍요, 청정, 번성, 행운",광복이후
AH_0114,어해도,동물,일필+공필,한지,장식,물고기,"한국전통민화, 어해도, 물고기, 다산, 번영, 성장, 화목, 풍요",광복이후
AH_0047,어해도,동식물,일필+공필,수입지(양지),장식,"연꽃, 게, 물총새, 연밥, 쏘가리","한국전통민화, 어해도, 연꽃, 물총새, 게, 쏘가리, 연밥, 순결, 풍요, 장수, 출세",광복이후
AH_0102,어해도,동물,일필+공필,수입지(양지),장식,준치,"한국전통민화, 어해도, 준치, 다산, 풍요, 번영, 생명력",미상
AH_0010,어해도,동물,공필,견(비단),장식,"갈대, 새우, 도미, 기러기, 물고기","한국전통민화, 어해도, 기러기, 갈대, 도미, 새우, 풍요, 다산, 충실, 부부금슬",광복이후
AH_0155,어해도,동물,공필,한지,장식,"숭어, 괴석","한국전통민화, 어해도, 숭어, 괴석, 출세, 강인함, 입신양명, 장수",미상
AH_0109,어해도,동물,공필,수입지(양지),장식,"메기, 괴석, 성대","한국전통민화, 어해도, 메기, 괴석, 성대, 풍요, 행운, 절개, 다산, 복덕",미상
AH_0220,어해도,동물,일필+공필,한지,장식,"쏘가리, 새우, 농어","한국전통민화, 어해도, 쏘가리, 새우, 농어, 풍요, 번영, 길상",미상
AH_0236,어해도,동물,일필+공필,한지,장식,"산천어, 메기","한국전통민화, 어해도, 산천어, 메기, 다산, 풍요, 번영, 길상",미상
AH_0148,어해도,동식물,공필,한지,장식,"연꽃, 잉어","한국전통민화, 어해도, 연꽃, 잉어, 입신양명, 청결, 번성, 출세",광복이후
AH_0261,어해도,동식물,일필+공필,수입지(양지),"장식, 행사","참새, 쏘가리, 복사꽃","한국전통민화, 화조도, 참새, 쏘가리, 복사꽃, 길상, 풍요, 다산, 행복",일제강점
AH_0133,어해도,동물,일필+공필,한지,장식,"준치, 괴석","한국전통민화, 어해도, 준치, 괴석, 다산, 풍요, 생명력, 조화",미상
AH_0099,어해도,동물,일필+공필,수입지(양지),장식,"메기, 게","한국전통민화, 어해도, 메기, 게, 풍요, 절개, 행운, 생명력",미상
AH_0076,어해도,동물,공필,수입지(양지),장식,"붕어, 메기","한국전통민화, 어해도, 붕어, 메기, 다산, 풍요, 번영, 기복 신앙",광복이후
AH_0164,어해도,동물,일필+공필,한지,장식,"붕어, 쏘가리","한국전통민화, 어해도, 붕어, 쏘가리, 번영, 다산, 재물, 평안, 민속신앙",미상
AH_0021,어해도,동물,일필+공필,한지,장식,"조개, 피라미","한국전통민화, 어해도, 물고기, 조개, 다산, 풍요, 행운, 평안",광복이후
AH_0172,어해도,동물,공필,한지,장식,"잉어, 성대","한국전통민화, 어해도, 잉어, 성대, 출세, 입신양명, 풍요, 번영, 민화기법",조선후기
AH_0037,어해도,동물,공필,견(비단),장식,"도미, 물고기","한국전통민화, 어해도, 도미, 물고기, 길상, 다산, 풍요, 번영, 조화",광복이후
AH_0125,어해도,동물,일필+공필,한지,장식,"잉어, 괴석, 물고기","한국전통민화, 어해도, 잉어, 물고기, 괴석, 입신양명, 장수, 풍요, 화목",미상
